"File"	"OffsetHex"	"OffsetDec"	"LastChangedHex"	"ChangedSpan"	"SourceText"	"BuildText"	"SourceHex"	"BuildHex"
"BTL.BIN"	"0x1E2870"	"1976432"	"0x1E2883"	"20"	"ｪん>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r蝦蟇油|ガマあぶら>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r起"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Toad Oil\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Bomb"	"3C 72 89 DA E5 AF 96 FB 7C 83 4B 83 7D 82 A0 82 D4 82 E7 3E"	"54 6F 61 64 20 4F 69 6C 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E2890"	"1976464"	"0x1E28A3"	"20"	"ﾔら>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r起爆|きばく>シール\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r千"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Bomb Seal\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Shad"	"3C 72 8B 4E 94 9A 7C 82 AB 82 CE 82 AD 3E 83 56 81 5B 83 8B"	"42 6F 6D 62 20 53 65 61 6C 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E28B0"	"1976496"	"0x1E28CF"	"32"	"ール\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r千影手裏剣|せんえいしゅりけん>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Shadow Shuriken\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"3C 72 90 E7 89 65 8E E8 97 A0 8C 95 7C 82 B9 82 F1 82 A6 82 A2 82 B5 82 E3 82 E8 82 AF 82 F1 3E"	"53 68 61 64 6F 77 20 53 68 75 72 69 6B 65 6E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E28E0"	"1976544"	"0x1E28F5"	"22"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r痺|しび>れ<r玉|たま>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r博打"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Stun Bomb\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Gamble"	"3C 72 E1 83 7C 82 B5 82 D1 3E 82 EA 3C 72 8B CA 7C 82 BD 82 DC 3E"	"53 74 75 6E 20 42 6F 6D 62 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E2900"	"1976576"	"0x1E2925"	"38"	"|たま>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r博打玉|ばくちだま>\\0\\0\\0\\0アイテムポーチ\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r忍具"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Gamble Bomb\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Item Pouch\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Ninja"	"3C 72 94 8E 91 C5 8B CA 7C 82 CE 82 AD 82 BF 82 BE 82 DC 3E 00 00 00 00 83 41 83 43 83 65 83 80"	"47 61 6D 62 6C 65 20 42 6F 6D 62 00 00 00 00 00 00 00 00 00 00 00 00 00 49 74 65 6D 20 50 6F 75"
"BTL.BIN"	"0x1E2930"	"1976624"	"0x1E2983"	"84"	"ポーチ\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r忍具乱舞|にんぐらんぶ>の<r巻物|まきもの>\\0\\0\\0\\0\\0\\0<r金|きん>の<r装飾品|そうしょくひん>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r琥"	"ch\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Ninja Tool Scroll\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Gold Ornament\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Ambe"	"3C 72 94 45 8B EF 97 90 95 91 7C 82 C9 82 F1 82 AE 82 E7 82 F1 82 D4 3E 82 CC 3C 72 8A AA 95 A8"	"4E 69 6E 6A 61 20 54 6F 6F 6C 20 53 63 72 6F 6C 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E2990"	"1976720"	"0x1E29E7"	"88"	"ﾐん>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r琥珀|こはく>の<r塊|かたまり>\\0\\0<r古銭|こせん>\\0\\0<r特別交渉手形|とくべつこうしょうてがた>\\0\\0\\0\\0\\0\\0\\0\\0<r紅玉|・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Amber Lump\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Old Coin\\0\\0\\0\\0\\0\\0\\0\\0Special Pass\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Ruby Rin"	"3C 72 E0 E6 E0 DF 7C 82 B1 82 CD 82 AD 3E 82 CC 3C 72 89 F2 7C 82 A9 82 BD 82 DC 82 E8 3E 00 00"	"41 6D 62 65 72 20 4C 75 6D 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E29F0"	"1976816"	"0x1E2A11"	"34"	"､てがた>\\0\\0\\0\\0\\0\\0\\0\\0<r紅玉|こうぎょく>の<r指輪|ゆびわ>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Ruby Ring\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0He"	"3C 72 8D 67 8B CA 7C 82 B1 82 A4 82 AC 82 E5 82 AD 3E 82 CC 3C 72 8E 77 97 D6 7C 82 E4 82 D1 82"	"52 75 62 79 20 52 69 6E 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E2A20"	"1976864"	"0x1E2A61"	"66"	"・\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r治癒|ちゆ>の<r巻物|まきもの>\\0\\0<r白銀|はくぎん>の<r延棒|のべぼう>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Healing Scroll\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Silver Bar\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Li"	"3C 72 8E A1 96 FC 7C 82 BF 82 E4 3E 82 CC 3C 72 8A AA 95 A8 7C 82 DC 82 AB 82 E0 82 CC 3E 00 00"	"48 65 61 6C 69 6E 67 20 53 63 72 6F 6C 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E2A70"	"1976944"	"0x1E2AD3"	"100"	"､>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r連係|れんけい>の<r笛|ふえ>\\0\\0\\0\\0<r稀代|きだい>の<r秘宝|ひほう>\\0\\0<r全開|ぜんかい>の<r額当|ひたいあ>て\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r気"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Link Flute\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Rare Treasure\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Full-Power Headband\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Conc"	"3C 72 98 41 8C 57 7C 82 EA 82 F1 82 AF 82 A2 3E 82 CC 3C 72 93 4A 7C 82 D3 82 A6 3E 00 00 00 00"	"4C 69 6E 6B 20 46 6C 75 74 65 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E2AE0"	"1977056"	"0x1E2B07"	"40"	".>て\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r気配遮断装束|けはいしゃだんしょうぞく>\\0\\0\\0\\0\\0\\0\\0\\0<color00"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Concealment Robe\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<color00"	"3C 72 8B 43 94 7A 8E D5 92 66 91 95 91 A9 7C 82 AF 82 CD 82 A2 82 B5 82 E1 82 BE 82 F1 82 B5 82"	"43 6F 6E 63 65 61 6C 6D 65 6E 74 20 52 6F 62 65 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E2B1D"	"1977117"	"0x1E2BF7"	"219"	"\\0\\0\\0<color00FFFF><r究極連激戦|ナルティメットれんげきせん><colorFFFFFF>では、<r定|さだ>められた<r相手|あいて>と<r連続|れんぞく>で<r闘|たたか>い、<r最後|さいご>まで<r勝|か>ち<r残|のこ>ることで<r報酬|ほうしゅう>を<r得|え>ることができます。\\0\\0\\0\\0\\0\\0\\0\\0<color00"	"\\0\\0\\0<color00FFFF>Ultimate Chain<colorFFFFFF>: fight set opponents in a row and survive to the end to earn rewards.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<color00"	"3C 72 8B 86 8B C9 98 41 8C 83 90 ED 7C 83 69 83 8B 83 65 83 42 83 81 83 62 83 67 82 EA 82 F1 82"	"55 6C 74 69 6D 61 74 65 20 43 68 61 69 6E 3C 63 6F 6C 6F 72 46 46 46 46 46 46 3E 3A 20 66 69 67"
"BTL.BIN"	"0x1E2C0D"	"1977357"	"0x1E2CC7"	"187"	"\\0\\0\\0<color00FFFF><r壮絶|そうぜつ>サバイバル<colorFFFFFF>ではランダムで<r出現|しゅつげん>する<r相手|あいて>と<r無限|むげん>に<r闘|たたか>い、どこまで<r勝|か>ち<r残|のこ>れるかを<r競|きそ>うことができます。\\0\\0\\0\\0\\0\\0\\0\\0<color00"	"\\0\\0\\0<color00FFFF>Survival<colorFFFFFF>: fight random opponents endlessly and see how long you can last.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<color00"	"3C 72 91 73 90 E2 7C 82 BB 82 A4 82 BA 82 C2 3E 83 54 83 6F 83 43 83 6F 83 8B 3C 63 6F 6C 6F 72"	"53 75 72 76 69 76 61 6C 3C 63 6F 6C 6F 72 46 46 46 46 46 46 3E 3A 20 66 69 67 68 74 20 72 61 6E"
"BTL.BIN"	"0x1E2CDD"	"1977565"	"0x1E2D75"	"153"	"\\0\\0\\0<color00FFFF><r自分|じぶん>ルール<r戦闘|せんとう><colorFFFFFF>では、<r戦闘条件|せんとうじょうけん>を<r任意|にんい>に<r設定|せってい>して<r闘|たたか>うことができます。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<color"	"\\0\\0\\0<color00FFFF>Custom Rules Battle<colorFFFFFF>: set battle conditions freely before fighting.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Quit <"	"3C 72 8E A9 95 AA 7C 82 B6 82 D4 82 F1 3E 83 8B 81 5B 83 8B 3C 72 90 ED 93 AC 7C 82 B9 82 F1 82"	"43 75 73 74 6F 6D 20 52 75 6C 65 73 20 42 61 74 74 6C 65 3C 63 6F 6C 6F 72 46 46 46 46 46 46 3E"
"BTL.BIN"	"0x1E2D80"	"1977728"	"0x1E2DD5"	"86"	"ます。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<color00FFFF><r熱血対戦|ねっけつたいせん><colorFFFFFF>を<r終了|しゅうりょう>しますか？\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<color"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Quit <color00FFFF>Hot-Blooded Versus<colorFFFFFF>?\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Start"	"3C 63 6F 6C 6F 72 30 30 46 46 46 46 3E 3C 72 94 4D 8C 8C 91 CE 90 ED 7C 82 CB 82 C1 82 AF 82 C2"	"51 75 69 74 20 3C 63 6F 6C 6F 72 30 30 46 46 46 46 3E 48 6F 74 2D 42 6C 6F 6F 64 65 64 20 56 65"
"BTL.BIN"	"0x1E2DE0"	"1977824"	"0x1E2E23"	"68"	"すか？\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<color00FFFF><r壮絶|そうぜつ>サバイバル<colorFFFFFF>を開始しますか？\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0.j・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Start <color00FFFF>Survival<colorFFFFFF>?\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0.j・"	"3C 63 6F 6C 6F 72 30 30 46 46 46 46 3E 3C 72 91 73 90 E2 7C 82 BB 82 A4 82 BA 82 C2 3E 83 54 83"	"53 74 61 72 74 20 3C 63 6F 6C 6F 72 30 30 46 46 46 46 3E 53 75 72 76 69 76 61 6C 3C 63 6F 6C 6F"
"BTL.BIN"	"0x1E2F60"	"1978208"	"0x1E2F77"	"24"	"ベル\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r中忍|ちゅうにん>レベル\\0\\0\\0\\0\\0\\0\\0\\0<r上忍|・"	"ベル\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Chunin Level\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Jonin Le"	"3C 72 92 86 94 45 7C 82 BF 82 E3 82 A4 82 C9 82 F1 3E 83 8C 83 78 83 8B"	"43 68 75 6E 69 6E 20 4C 65 76 65 6C 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E2F80"	"1978240"	"0x1E2F97"	"24"	"・レベル\\0\\0\\0\\0\\0\\0\\0\\0<r上忍|じょうにん>レベル\\0\\0\\0\\0\\0\\0\\0\\0<r火影|・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Jonin Level\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Hokage L"	"3C 72 8F E3 94 45 7C 82 B6 82 E5 82 A4 82 C9 82 F1 3E 83 8C 83 78 83 8B"	"4A 6F 6E 69 6E 20 4C 65 76 65 6C 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E2FA0"	"1978272"	"0x1E2FB3"	"20"	"・レベル\\0\\0\\0\\0\\0\\0\\0\\0<r火影|ほかげ>レベル\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r特"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Hokage Level\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Spec"	"3C 72 89 CE 89 65 7C 82 D9 82 A9 82 B0 3E 83 8C 83 78 83 8B"	"48 6F 6B 61 67 65 20 4C 65 76 65 6C 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E2FC0"	"1978304"	"0x1E2FDB"	"28"	"ベル\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r特殊戦闘|とくしゅせんとう>\\0\\0\\0\\0@n・`n・.n・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Special Battle\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0@n・`n・.n・"	"3C 72 93 C1 8E EA 90 ED 93 AC 7C 82 C6 82 AD 82 B5 82 E3 82 B9 82 F1 82 C6 82 A4 3E"	"53 70 65 63 69 61 6C 20 42 61 74 74 6C 65 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E3000"	"1978368"	"0x1E3025"	"38"	"ﾀn・\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0レベルを<r選択|せんたく>してください。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0ランク"	"ﾀn・\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Select a level.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Select"	"83 8C 83 78 83 8B 82 F0 3C 72 91 49 91 F0 7C 82 B9 82 F1 82 BD 82 AD 3E 82 B5 82 C4 82 AD 82 BE"	"53 65 6C 65 63 74 20 61 20 6C 65 76 65 6C 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E3030"	"1978416"	"0x1E3055"	"38"	"さい。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0ランクを<r選択|せんたく>してください。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0これで"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Select a rank.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Is thi"	"83 89 83 93 83 4E 82 F0 3C 72 91 49 91 F0 7C 82 B9 82 F1 82 BD 82 AD 3E 82 B5 82 C4 82 AD 82 BE"	"53 65 6C 65 63 74 20 61 20 72 61 6E 6B 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E3060"	"1978464"	"0x1E3079"	"26"	"さい。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0これでよろしいでしょうか？\\0\\0\\0\\0\\0\\0\\0o・0o・`o"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Is this OK?\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0o・0o・`o"	"82 B1 82 EA 82 C5 82 E6 82 EB 82 B5 82 A2 82 C5 82 B5 82 E5 82 A4 82 A9 81 48"	"49 73 20 74 68 69 73 20 4F 4B 3F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E30F0"	"1978608"	"0x1E30FF"	"16"	"\\0\\0.C\\0\\0HB\\0\\0ﾒB\\0\\0.?この条件で決定！\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0.C\\0\\0HB\\0\\0ﾒB\\0\\0.?Confirm setup!\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"82 B1 82 CC 8F F0 8C 8F 82 C5 8C 88 92 E8 81 49"	"43 6F 6E 66 69 72 6D 20 73 65 74 75 70 21 00 00"
"BTL.BIN"	"0x1E3110"	"1978640"	"0x1E3156"	"71"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<ruby好|す>きな<ruby条件|じょうけん>を<ruby設定|せってい>してください。\\0\\0\\0\\0\\0\\0\\0\\0\\0ＣＯＭ・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Set any conditions you like.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Change"	"3C 72 75 62 79 8D 44 7C 82 B7 3E 82 AB 82 C8 3C 72 75 62 79 8F F0 8C 8F 7C 82 B6 82 E5 82 A4 82"	"53 65 74 20 61 6E 79 20 63 6F 6E 64 69 74 69 6F 6E 73 20 79 6F 75 20 6C 69 6B 65 2E 00 00 00 00"
"BTL.BIN"	"0x1E3160"	"1978720"	"0x1E3195"	"54"	"ｾさい。\\0\\0\\0\\0\\0\\0\\0\\0\\0ＣＯＭの<ruby強|つよ>さを<ruby変更|へんこう>できます。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<ruby・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Change COM strength.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Change"	"82 62 82 6E 82 6C 82 CC 3C 72 75 62 79 8B AD 7C 82 C2 82 E6 3E 82 B3 82 F0 3C 72 75 62 79 95 CF"	"43 68 61 6E 67 65 20 43 4F 4D 20 73 74 72 65 6E 67 74 68 2E 00 00 00 00 00 00 00 00 00 00 00 00"
"BTL.BIN"	"0x1E31A0"	"1978784"	"0x1E31F4"	"85"	"ます。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<ruby奥義|おうぎ>の<ruby入力勝負|にゅうりょくしょうぶ>を<ruby変更|へんこう>できます。\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0『は・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Change Ultimate input battle.\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Selec"	"3C 72 75 62 79 89 9C 8B 60 7C 82 A8 82 A4 82 AC 3E 82 CC 3C 72 75 62 79 93 FC 97 CD 8F 9F 95 89"	"43 68 61 6E 67 65 20 55 6C 74 69 6D 61 74 65 20 69 6E 70 75 74 20 62 61 74 74 6C 65 2E 00 00 00"
