"File"	"OffsetHex"	"OffsetDec"	"CapacityBytes"	"SourceOffsetHex"	"SourceBytes"	"BuildBytes"	"SourceText"	"BuildText"
"SLPS_258.37"	"0x301070"	"3149936"	"12"	"0x301070"	"44"	"12"	"<r春野|はるの>サクラ（<r旧章|きゅうしょう>）"	"Sakura (PTS)"
"SLPS_258.37"	"0x3010A0"	"3149984"	"4"	"0x3010A0"	"10"	"4"	"<r白|ハク>"	"Haku"
"SLPS_258.37"	"0x3010B0"	"3150000"	"14"	"0x3010B0"	"30"	"14"	"<r桃地|ももち><r再不斬|ザブザ>"	"Zabuza Momochi"
"SLPS_258.37"	"0x3010D0"	"3150032"	"12"	"0x3010D0"	"46"	"12"	"<r日向|ひゅうが>ヒナタ（<r旧章|きゅうしょう>）"	"Hinata (PTS)"
"SLPS_258.37"	"0x301100"	"3150080"	"6"	"0x301100"	"8"	"6"	"テンテン"	"Tenten"
"SLPS_258.37"	"0x301110"	"3150096"	"12"	"0x301110"	"32"	"12"	"テンテン（<r旧章|きゅうしょう>）"	"Tenten (PTS)"
"SLPS_258.37"	"0x301150"	"3150160"	"11"	"0x301150"	"48"	"11"	"<r秋道|あきみち>チョウジ（<r旧章|きゅうしょう>）"	"Choji (PTS)"
"SLPS_258.37"	"0x301190"	"3150224"	"9"	"0x301190"	"44"	"9"	"<r山中|やまなか>いの（<r旧章|きゅうしょう>）"	"Ino (PTS)"
"SLPS_258.37"	"0x3011C0"	"3150272"	"10"	"0x3011C0"	"44"	"10"	"<r犬塚|いぬづか>キバ（<r旧章|きゅうしょう>）"	"Kiba (PTS)"
"SLPS_258.37"	"0x3011F0"	"3150320"	"11"	"0x3011F0"	"44"	"11"	"<r油女|あぶらめ>シノ（<r旧章|きゅうしょう>）"	"Shino (PTS)"
"SLPS_258.37"	"0x301220"	"3150368"	"7"	"0x301220"	"10"	"7"	"カンクロウ"	"Kankuro"
"SLPS_258.37"	"0x301230"	"3150384"	"13"	"0x301230"	"34"	"13"	"カンクロウ（<r旧章|きゅうしょう>）"	"Kankuro (PTS)"
"SLPS_258.37"	"0x301260"	"3150432"	"12"	"0x301260"	"30"	"12"	"テマリ（<r旧章|きゅうしょう>）"	"Temari (PTS)"
"SLPS_258.37"	"0x301280"	"3150464"	"10"	"0x301280"	"10"	"10"	"三代目火影"	"3rd Hokage"
"SLPS_258.37"	"0x301290"	"3150480"	"10"	"0x301290"	"30"	"10"	"<r三代目火影|さんだいめほかげ>"	"3rd Hokage"
"SLPS_258.37"	"0x3012B0"	"3150512"	"6"	"0x3012B0"	"20"	"6"	"<r次郎坊|ジロウボウ>"	"Jirobo"
"SLPS_258.37"	"0x3012D0"	"3150544"	"5"	"0x3012D0"	"20"	"5"	"<r鬼童丸|キドウマル>"	"Kidom"
"SLPS_258.37"	"0x3012F0"	"3150576"	"6"	"0x3012F0"	"16"	"6"	"<r多由也|タユヤ>"	"Tayuya"
"SLPS_258.37"	"0x301308"	"3150600"	"4"	"0x301308"	"14"	"4"	"<r左近|サコン>"	"Sakn"
"SLPS_258.37"	"0x301320"	"3150624"	"5"	"0x301320"	"18"	"5"	"<r君麻呂|キミマロ>"	"Kimim"
"SLPS_258.37"	"0x301338"	"3150648"	"7"	"0x301338"	"10"	"7"	"黄色い閃光"	"Y.Flash"
"SLPS_258.37"	"0x301350"	"3150672"	"7"	"0x301350"	"32"	"7"	"<r黄色|きいろ>い<r閃光|せんこう>"	"Y.Flash"
"SLPS_258.37"	"0x301378"	"3150712"	"10"	"0x301378"	"12"	"10"	"木ノ葉丸軍団"	"Konohamaru"
"SLPS_258.37"	"0x301390"	"3150736"	"10"	"0x301390"	"40"	"10"	"<r木|こ>ノ<r葉丸|はまる><r軍団|ぐんだん>"	"Konohamaru"
"SLPS_258.37"	"0x3013C0"	"3150784"	"12"	"0x3013C0"	"22"	"12"	"<r日向|ひゅうが>ハナビ"	"Hanabi Hyuga"
"SLPS_258.37"	"0x3013D8"	"3150808"	"6"	"0x3013D8"	"8"	"6"	"初代火影"	"1stHok"
"SLPS_258.37"	"0x3013F0"	"3150832"	"6"	"0x3013F0"	"26"	"6"	"<r初代火影|しょだいほかげ>"	"1stHok"
"SLPS_258.37"	"0x301410"	"3150864"	"10"	"0x301410"	"10"	"10"	"二代目火影"	"2nd Hokage"
"SLPS_258.37"	"0x301420"	"3150880"	"10"	"0x301420"	"28"	"10"	"<r二代目火影|にだいめほかげ>"	"2nd Hokage"
"SLPS_258.37"	"0x301440"	"3150912"	"14"	"0x301440"	"14"	"14"	"みたらしアンコ"	"Anko Mitarashi"
"SLPS_258.37"	"0x301450"	"3150928"	"16"	"0x301450"	"16"	"16"	"ナルト（状態２）"	"Naruto（状態２）"
"SLPS_258.37"	"0x301470"	"3150960"	"19"	"0x301470"	"34"	"19"	"うずまきナルト（<r九尾|きゅうび>）"	"Naruto (Nine-Tails)"
"SLPS_258.37"	"0x3014A0"	"3151008"	"16"	"0x3014A0"	"16"	"16"	"サスケ（状態２）"	"Sasuke（状態２）"
"SLPS_258.37"	"0x3014C0"	"3151040"	"14"	"0x3014C0"	"32"	"14"	"うちはサスケ<r状態|じょうたい>２"	"Sasuke State 2"
"SLPS_258.37"	"0x301500"	"3151104"	"11"	"0x301500"	"18"	"11"	"すい<r拳|けん>リー"	"Drunken Lee"
"SLPS_258.37"	"0x301540"	"3151168"	"13"	"0x301540"	"34"	"13"	"<r憑依体我愛羅|ひょういたいガアラ>"	"Shukaku Gaara"
"SLPS_258.37"	"0x301590"	"3151248"	"11"	"0x301590"	"20"	"11"	"<r超|ちょう>チョウジ"	"Super Choji"
"SLPS_258.37"	"0x3015D0"	"3151312"	"9"	"0x3015D0"	"40"	"9"	"<r次郎坊|ジロウボウ><r状態|じょうたい>２"	"JiroboSt2"
"SLPS_258.37"	"0x301620"	"3151392"	"8"	"0x301620"	"40"	"8"	"<r鬼童丸|キドウマル><r状態|じょうたい>２"	"KidomSt2"
"SLPS_258.37"	"0x301670"	"3151472"	"9"	"0x301670"	"36"	"9"	"<r多由也|タユヤ><r状態|じょうたい>２"	"TayuyaSt2"
"SLPS_258.37"	"0x3016B0"	"3151536"	"8"	"0x3016B0"	"34"	"8"	"<r左近|サコン><r状態|じょうたい>２"	"SakonSt2"
"SLPS_258.37"	"0x301700"	"3151616"	"8"	"0x301700"	"38"	"8"	"<r君麻呂|キミマロ><r状態|じょうたい>２"	"KimimSt2"
"SLPS_258.37"	"0x301728"	"3151656"	"12"	"0x301728"	"12"	"12"	"第二部ナルト"	"第二部Naruto"
"SLPS_258.37"	"0x301738"	"3151672"	"14"	"0x301738"	"14"	"14"	"うずまきナルト"	"Naruto Uzumaki"
"SLPS_258.37"	"0x301748"	"3151688"	"12"	"0x301748"	"12"	"12"	"第二部サクラ"	"第二部Sakura"
"SLPS_258.37"	"0x301760"	"3151712"	"13"	"0x301760"	"20"	"13"	"<r春野|はるの>サクラ"	"Sakura Haruno"
"SLPS_258.37"	"0x301790"	"3151760"	"14"	"0x301790"	"34"	"14"	"<r風影|かぜかげ>・<r我愛羅|ガアラ>"	"Kazekage Gaara"
"SLPS_258.37"	"0x3017E8"	"3151848"	"5"	"0x3017E8"	"8"	"5"	"チヨバア"	"Chiyo"
"SLPS_258.37"	"0x3017F8"	"3151864"	"7"	"0x3017F8"	"8"	"7"	"デイダラ"	"Deidara"
"SLPS_258.37"	"0x301820"	"3151904"	"10"	"0x301820"	"20"	"10"	"<r日向|ひゅうが>ネジ"	"Neji Hyuga"
"SLPS_258.37"	"0x301858"	"3151960"	"8"	"0x301858"	"12"	"8"	"ロック・リー"	"Rock Lee"
"SLPS_258.37"	"0x301880"	"3152000"	"14"	"0x301880"	"20"	"14"	"<r奈良|なら>シカマル"	"Shikamaru Nara"
"SLPS_258.37"	"0x301898"	"3152024"	"9"	"0x301898"	"12"	"9"	"マイト・ガイ"	"Might Guy"
"SLPS_258.37"	"0x3018A8"	"3152040"	"7"	"0x3018A8"	"12"	"7"	"はたけカカシ"	"Kakashi"
"SLPS_258.37"	"0x3018B8"	"3152056"	"6"	"0x3018B8"	"12"	"6"	"うちはイタチ"	"Itachi"
"SLPS_258.37"	"0x3018D0"	"3152080"	"16"	"0x3018D0"	"26"	"16"	"<r干柿鬼鮫|ほしがきキサメ>"	"Kisame Hoshigaki"
"SLPS_258.37"	"0x3018F0"	"3152112"	"22"	"0x3018F0"	"22"	"22"	"第二部ナルト（状態２）"	"第二部Naruto（状態２）"
"SLPS_258.37"	"0x301910"	"3152144"	"13"	"0x301910"	"54"	"13"	"<r九尾第四覚醒状態|きゅうびだいよんかくせいじょうたい>"	"4-Tail Naruto"
"SLPS_258.37"	"0x301970"	"3152240"	"15"	"0x301970"	"34"	"15"	"サソリ（<r自分傀儡|じぶんくぐつ>）"	"Sasori (Puppet)"
"SLPS_258.37"	"0x3019B8"	"3152312"	"13"	"0x3019B8"	"14"	"13"	"サソリ・ヒルコ"	"Sasori Hiruko"
"SLPS_258.37"	"0x3019D0"	"3152336"	"16"	"0x3019D0"	"16"	"16"	"チヨバア（体術）"	"Chiyo (Taijutsu)"
"SLPS_258.37"	"0x3019F0"	"3152368"	"16"	"0x3019F0"	"30"	"16"	"チヨバア（<r体術|たいじゅつ>）"	"Chiyo (Taijutsu)"
"SLPS_258.37"	"0x301A20"	"3152416"	"12"	"0x301A20"	"20"	"12"	"<r犬塚|いぬづか>キバ"	"Kiba Inuzuka"
"SLPS_258.37"	"0x301A50"	"3152464"	"13"	"0x301A50"	"20"	"13"	"<r油女|あぶらめ>シノ"	"Shino Aburame"
"SLPS_258.37"	"0x301A80"	"3152512"	"12"	"0x301A80"	"22"	"12"	"<r日向|ひゅうが>ヒナタ"	"Hinata Hyuga"
"SLPS_258.37"	"0x301AB0"	"3152560"	"14"	"0x301AB0"	"24"	"14"	"<r秋道|あきみち>チョウジ"	"Choji Akimichi"
"SLPS_258.37"	"0x301AE0"	"3152608"	"12"	"0x301AE0"	"20"	"12"	"<r山中|やまなか>いの"	"Ino Yamanaka"
"SLPS_258.37"	"0x301B00"	"3152640"	"5"	"0x301B00"	"18"	"5"	"<r自来也|じらいや>"	"Jirai"
"SLPS_258.37"	"0x301B18"	"3152664"	"3"	"0x301B18"	"14"	"3"	"<r綱手|ツナデ>"	"Tsu"
"SLPS_258.37"	"0x301B30"	"3152688"	"14"	"0x301B30"	"22"	"14"	"<r猿飛|さるとび>アスマ"	"Asuma Sarutobi"
"SLPS_258.37"	"0x301B50"	"3152720"	"12"	"0x301B50"	"28"	"12"	"<r夕日|ゆうひ><r紅|くれない>"	"Kurenai Yuhi"
"SLPS_258.37"	"0x301B70"	"3152752"	"5"	"0x301B70"	"20"	"5"	"<r大蛇丸|オロチまる>"	"Oroch"
"SLPS_258.37"	"0x301B90"	"3152784"	"14"	"0x301B90"	"20"	"14"	"<r薬師|やくし>カブト"	"Kabuto Yakushi"
"SLPS_258.37"	"0x301BA8"	"3152808"	"12"	"0x301BA8"	"12"	"12"	"第二部サスケ"	"第二部Sasuke"
"SLPS_258.37"	"0x301BB8"	"3152824"	"6"	"0x301BB8"	"12"	"6"	"うちはサスケ"	"Sasuke"
"SLPS_258.37"	"0x303748"	"3159880"	"11"	"0x303748"	"14"	"11"	"木ノ葉隠れの里"	"Hidden Leaf"
"SLPS_258.37"	"0x303758"	"3159896"	"4"	"0x303758"	"10"	"4"	"砂隠れの里"	"Sand"
"SLPS_258.37"	"0x303768"	"3159912"	"10"	"0x303768"	"12"	"10"	"五封結界の崖"	"5SealCliff"
"SLPS_258.37"	"0x303778"	"3159928"	"7"	"0x303778"	"10"	"7"	"暁のアジト"	"AkaBase"
"SLPS_258.37"	"0x303788"	"3159944"	"9"	"0x303788"	"10"	"9"	"流水の荒野"	"WaterWild"
"SLPS_258.37"	"0x303798"	"3159960"	"10"	"0x303798"	"12"	"10"	"夕暮れる断崖"	"Dusk Cliff"
"SLPS_258.37"	"0x3037B0"	"3159984"	"14"	"0x3037B0"	"16"	"14"	"サバイバル演習場"	"Survival Field"
"SLPS_258.37"	"0x3037C8"	"3160008"	"9"	"0x3037C8"	"10"	"9"	"木ノ葉の森"	"Leaf Wood"
"SLPS_258.37"	"0x3037E0"	"3160032"	"12"	"0x3037E0"	"18"	"12"	"第４４演習場死の森"	"Death Forest"
"SLPS_258.37"	"0x3037F8"	"3160056"	"8"	"0x3037F8"	"8"	"8"	"終末の谷"	"FinalVal"
"SLPS_258.37"	"0x303808"	"3160072"	"9"	"0x303808"	"10"	"9"	"木ノ葉の門"	"Leaf Gate"
"SLPS_258.37"	"0x303818"	"3160088"	"9"	"0x303818"	"10"	"9"	"砂隠れの門"	"Sand Gate"
"SLPS_258.37"	"0x303828"	"3160104"	"9"	"0x303828"	"10"	"9"	"ナルト大橋"	"Naruto Br"
"SLPS_258.37"	"0x303840"	"3160128"	"11"	"0x303840"	"16"	"11"	"中忍選抜試験会場"	"Chunin Exam"
"SLPS_258.37"	"0x303858"	"3160152"	"11"	"0x303858"	"14"	"11"	"短冊街のはずれ"	"Tanzaku Out"
"SLPS_258.37"	"0x303868"	"3160168"	"10"	"0x303868"	"10"	"10"	"月夜の草原"	"Moon Field"
"SLPS_258.37"	"0x303878"	"3160184"	"8"	"0x303878"	"10"	"8"	"青天の草原"	"SunnyFld"
"SLPS_258.37"	"0x303888"	"3160200"	"7"	"0x303888"	"8"	"7"	"陽炎砂漠"	"HazeDes"
"SLPS_258.37"	"0x303898"	"3160216"	"10"	"0x303898"	"14"	"10"	"大蛇丸のアジト"	"OrochiBase"
"SLPS_258.37"	"0x3038A8"	"3160232"	"7"	"0x3038A8"	"8"	"7"	"根の本部"	"Root HQ"
"SLPS_258.37"	"0x3038B8"	"3160248"	"10"	"0x3038B8"	"10"	"10"	"大蛇の祭壇"	"SnakeAltar"
"SLPS_258.37"	"0x3038C8"	"3160264"	"10"	"0x3038C8"	"10"	"10"	"物見やぐら"	"Watchtower"
"SLPS_258.37"	"0x3039E0"	"3160544"	"19"	"0x3039E0"	"50"	"19"	"ＭＥＭＯＲＹ ＣＡＲＤ<ruby差込口|さしこみぐち>１に"	"MEMORY CARD slot 1:"
"SLPS_258.37"	"0x303A13"	"3160595"	"34"	"0x303A13"	"74"	"34"	"”ＰｌａｙＳｔａｔｉｏｎ ２”<ruby専用|せんよう>メモリーカード（８ＭＢ）が"	"No PlayStation 2 memory card (8MB)"
"SLPS_258.37"	"0x303A5E"	"3160670"	"12"	"0x303A5E"	"27"	"12"	"<ruby差|さ>されていません。"	"is inserted."
"SLPS_258.37"	"0x303A80"	"3160704"	"31"	"0x303A80"	"72"	"31"	"”ＰｌａｙＳｔａｔｉｏｎ ２”<ruby専用|せんよう>メモリーカード（８ＭＢ）"	"PlayStation 2 memory card (8MB)"
"SLPS_258.37"	"0x303AC9"	"3160777"	"10"	"0x303AC9"	"16"	"10"	"ではありません。"	"not found."
"SLPS_258.37"	"0x303AE0"	"3160800"	"19"	"0x303AE0"	"50"	"19"	"ＭＥＭＯＲＹ ＣＡＲＤ<ruby差込口|さしこみぐち>１の"	"MEMORY CARD slot 1:"
"SLPS_258.37"	"0x303B13"	"3160851"	"31"	"0x303B13"	"74"	"31"	"”ＰｌａｙＳｔａｔｉｏｎ ２”<ruby専用|せんよう>メモリーカード（８ＭＢ）は"	"PlayStation 2 memory card (8MB)"
"SLPS_258.37"	"0x303B5E"	"3160926"	"32"	"0x303B5E"	"65"	"32"	"<ruby空|あ>き<ruby容量|ようりょう>が<ruby不足|ふそく>しています。"	"does not have enough free space."
"SLPS_258.37"	"0x303BB0"	"3161008"	"18"	"0x303BB0"	"34"	"18"	"このゲームのデータをセーブするには"	"To save game data,"
"SLPS_258.37"	"0x303BD3"	"3161043"	"38"	"0x303BD3"	"92"	"38"	"１０３ＫＢ<ruby以上|いじょう>の<ruby空|あ>き<ruby容量|ようりょう>が<ruby必要|ひつよう>です。"	"103 KB or more free space is required."
"SLPS_258.37"	"0x303C40"	"3161152"	"19"	"0x303C40"	"50"	"19"	"ＭＥＭＯＲＹ ＣＡＲＤ<ruby差込口|さしこみぐち>１の"	"MEMORY CARD slot 1:"
"SLPS_258.37"	"0x303C73"	"3161203"	"31"	"0x303C73"	"74"	"31"	"”ＰｌａｙＳｔａｔｉｏｎ ２”<ruby専用|せんよう>メモリーカード（８ＭＢ）が"	"PlayStation 2 memory card (8MB)"
"SLPS_258.37"	"0x3047BA"	"3164090"	"13"	"0x3047BA"	"37"	"13"	"このままで<ruby開始|かいし>しますか？"	"Start anyway?"
"SLPS_258.37"	"0x304930"	"3164464"	"13"	"0x304930"	"37"	"13"	"このままで<ruby開始|かいし>しますか？"	"Start anyway?"
"SLPS_258.37"	"0x304970"	"3164528"	"10"	"0x304970"	"24"	"10"	"データをセーブしますか？"	"Save data?"
"SLPS_258.37"	"0x304990"	"3164560"	"16"	"0x304990"	"50"	"16"	"タイトル<ruby画面|がめん>に<ruby戻|もど>りますか？"	"Return to title?"
"SLPS_258.37"	"0x3049D0"	"3164624"	"13"	"0x3049D0"	"32"	"13"	"ロードできるデータがありません。"	"No load data."
"SLPS_258.37"	"0x304A60"	"3164768"	"6"	"0x304A60"	"21"	"6"	"<ruby未使用|みしよう>"	"Unused"
"SLPS_258.37"	"0x304BF0"	"3165168"	"8"	"0x304BF0"	"14"	"8"	"サバイバル戦闘"	"Survival"
"SLPS_258.37"	"0x304D50"	"3165520"	"15"	"0x304D50"	"38"	"15"	"<r闘|たたか>いに<r勝利|しょうり>する。"	"Win the battle."
"SLPS_258.37"	"0x304D80"	"3165568"	"20"	"0x304D80"	"32"	"20"	"タイムアップまで<r闘|たたか>う。"	"Fight until time up."
"SLPS_258.37"	"0x304F30"	"3166000"	"21"	"0x304F30"	"46"	"21"	"<r忍術|にんじゅつ>で<r止|とど>めを<r刺|さ>す。"	"Finish with Ninjutsu."
"SLPS_258.37"	"0x304F60"	"3166048"	"30"	"0x304F60"	"68"	"30"	"<r相手|あいて>のチャクラが０の<r時|とき>に<r止|とど>めを<r刺|さ>す。"	"Finish when enemy chakra is 0."
"SLPS_258.37"	"0x304FB0"	"3166128"	"27"	"0x304FB0"	"74"	"27"	"<r連係|れんけい>キャラクターの<r攻撃|こうげき>で<r止|とど>めを<r刺|さ>す。"	"Finish with support attack."
"SLPS_258.37"	"0x305000"	"3166208"	"18"	"0x305000"	"48"	"18"	"チャクラをレベル<r壱以上残|いちいじょうのこ>す。"	"Keep Chakra Lv.1+."
"SLPS_258.37"	"0x305040"	"3166272"	"18"	"0x305040"	"46"	"18"	"チャクラをレベル<r弐以上残|にいじょうのこ>す。"	"Keep Chakra Lv.2+."
"SLPS_258.37"	"0x305070"	"3166320"	"18"	"0x305070"	"48"	"18"	"チャクラをレベル<r参以上残|さんいじょうのこ>す。"	"Keep Chakra Lv.3+."
"SLPS_258.37"	"0x3050B0"	"3166384"	"26"	"0x3050B0"	"34"	"26"	"ライフを１０％<r以下|いか>にする。"	"Lower life to 10% or less."
"SLPS_258.37"	"0x3050E0"	"3166432"	"15"	"0x3050E0"	"40"	"15"	"ライフを３０％<r以上残|いじょうのこ>す。"	"Keep 30%+ life."
"SLPS_258.37"	"0x305110"	"3166480"	"15"	"0x305110"	"40"	"15"	"ライフを５０％<r以上残|いじょうのこ>す。"	"Keep 50%+ life."
"SLPS_258.37"	"0x305140"	"3166528"	"15"	"0x305140"	"40"	"15"	"ライフを８０％<r以上残|いじょうのこ>す。"	"Keep 80%+ life."
"SLPS_258.37"	"0x305170"	"3166576"	"29"	"0x305170"	"72"	"29"	"<r相手|あいて>のライフが３０％の<r状態|じょうたい>で<r開始|かいし>して。"	"Start with enemy life at 30%."
"SLPS_258.37"	"0x3051C0"	"3166656"	"29"	"0x3051C0"	"72"	"29"	"<r相手|あいて>のライフが５０％の<r状態|じょうたい>で<r開始|かいし>して。"	"Start with enemy life at 50%."
"SLPS_258.37"	"0x305210"	"3166736"	"21"	"0x305210"	"42"	"21"	"<r攻撃|こうげき>を<r空振|からぶ>りしない。"	"Do not whiff attacks."
"SLPS_258.37"	"0x305240"	"3166784"	"12"	"0x305240"	"18"	"12"	"ジャンプをしない。"	"Do not jump."
"SLPS_258.37"	"0x305260"	"3166816"	"20"	"0x305260"	"42"	"20"	"<r忍術|にんじゅつ>を<r使用|しよう>しない。"	"Do not use Ninjutsu."
"SLPS_258.37"	"0x305290"	"3166864"	"21"	"0x305290"	"38"	"21"	"<r奥義|おうぎ>を<r使用|しよう>しない。"	"Do not use Ultimates."
"SLPS_258.37"	"0x3052C0"	"3166912"	"27"	"0x3052C0"	"48"	"27"	"<r相手|あいて>の<r攻撃|こうげき>をガードしない。"	"Do not guard enemy attacks."
"SLPS_258.37"	"0x305300"	"3166976"	"30"	"0x305300"	"52"	"30"	"<r相手|あいて>に<r奥義|おうぎ>を<r使|つか>わせない。"	"Do not let enemy use Ultimate."
"SLPS_258.37"	"0x305340"	"3167040"	"26"	"0x305340"	"66"	"26"	"<r相手|あいて>の<r攻撃|こうげき>を<r一度|いちど>も<r受|う>けない。"	"Do not take enemy attacks."
"SLPS_258.37"	"0x305390"	"3167120"	"21"	"0x305390"	"58"	"21"	"<r連係|れんけい>キャラクターがいない<r状態|じょうたい>で。"	"No support character."
"SLPS_258.37"	"0x3053D0"	"3167184"	"29"	"0x3053D0"	"52"	"29"	"<r地上|ちじょう>で<r技|わざ>を<r使用|しよう>しない。"	"Do not use ground techniques."
"SLPS_258.37"	"0x305410"	"3167248"	"23"	"0x305410"	"50"	"23"	"アイテム<r以外|いがい>で<r攻撃|こうげき>をしない。"	"Attack only with items."
"SLPS_258.37"	"0x305450"	"3167312"	"23"	"0x305450"	"58"	"23"	"４カウント<r以上壁登|いじょうかべのぼ>りを<r行|おこな>う。"	"Wall-run for 4+ counts."
"SLPS_258.37"	"0x305490"	"3167376"	"23"	"0x305490"	"58"	"23"	"６カウント<r以上壁登|いじょうかべのぼ>りを<r行|おこな>う。"	"Wall-run for 6+ counts."
"SLPS_258.37"	"0x3054D0"	"3167440"	"30"	"0x3054D0"	"68"	"30"	"<r合計|ごうけい>６０カウント<r以上水面|いじょうみなも>に<r立|た>つ。"	"Stand on water for 60+ counts."
"SLPS_258.37"	"0x305520"	"3167520"	"28"	"0x305520"	"56"	"28"	"１カウント<r以上攻撃|いじょうこうげき>を<r止|と>めない。"	"Keep attacking for 1+ count."
"SLPS_258.37"	"0x305560"	"3167584"	"29"	"0x305560"	"56"	"29"	"３カウント<r以上攻撃|いじょうこうげき>を<r止|と>めない。"	"Keep attacking for 3+ counts."
"SLPS_258.37"	"0x3055A0"	"3167648"	"26"	"0x3055A0"	"80"	"26"	"３<r回|かい><r以上|いじょう><r変|か>わり<r身|み>の<r術|じゅつ>を<r行|おこな>う。"	"Use substitution 3+ times."
"SLPS_258.37"	"0x305600"	"3167744"	"26"	"0x305600"	"80"	"26"	"６<r回|かい><r以上|いじょう><r変|か>わり<r身|み>の<r術|じゅつ>を<r行|おこな>う。"	"Use substitution 6+ times."
"SLPS_258.37"	"0x305660"	"3167840"	"17"	"0x305660"	"70"	"17"	"３<r回|かい><r以上|いじょう><r相打|あいう>ちを<r発生|はっせい>させる。"	"Cause 3+ clashes."
"SLPS_258.37"	"0x3056B0"	"3167920"	"19"	"0x3056B0"	"60"	"19"	"３<r回|かい><r以上|いじょう><r受|う>け<r身|み>を<r取|と>る。"	"Use Ukemi 3+ times."
"SLPS_258.37"	"0x3056F0"	"3167984"	"21"	"0x3056F0"	"66"	"21"	"３<r回|かい><r以上|いじょう><r追|お>い<r討|う>ちを<r行|おこな>う。"	"Use pursuit 3+ times."
"SLPS_258.37"	"0x305740"	"3168064"	"21"	"0x305740"	"66"	"21"	"６<r回|かい><r以上|いじょう><r追|お>い<r討|う>ちを<r行|おこな>う。"	"Use pursuit 6+ times."
"SLPS_258.37"	"0x305790"	"3168144"	"19"	"0x305790"	"68"	"19"	"３<r種類以上|しゅるいいじょう>の<r忍具|にんぐ>を<r使用|しよう>する。"	"Use 3+ ninja tools."
"SLPS_258.37"	"0x3057E0"	"3168224"	"19"	"0x3057E0"	"62"	"19"	"３<r種類以上|しゅるいいじょう>のアイテムを<r所持|しょじ>する。"	"Hold 3+ item types."
"SLPS_258.37"	"0x305820"	"3168288"	"17"	"0x305820"	"70"	"17"	"<r壊|こわ>れ<r物|もの>を３<r個|こ><r以上|いじゅう><r破壊|はかい>する。"	"Break 3+ objects."
"SLPS_258.37"	"0x305870"	"3168368"	"17"	"0x305870"	"70"	"17"	"<r壊|こわ>れ<r物|もの>を５<r個|こ><r以上|いじゅう><r破壊|はかい>する。"	"Break 5+ objects."
"SLPS_258.37"	"0x3058C0"	"3168448"	"17"	"0x3058C0"	"70"	"17"	"<r壊|こわ>れ<r物|もの>を７<r個|こ><r以上|いじゅう><r破壊|はかい>する。"	"Break 7+ objects."
"SLPS_258.37"	"0x305910"	"3168528"	"19"	"0x305910"	"62"	"19"	"<r連続攻撃|れんぞくこうげき>５<r連発|れんぱつ>を<r決|き>める。"	"Land a 5-hit combo."
"SLPS_258.37"	"0x305950"	"3168592"	"20"	"0x305950"	"64"	"20"	"<r連続攻撃|れんぞくこうげき>１０<r連発|れんぱつ>を<r決|き>める。"	"Land a 10-hit combo."
"SLPS_258.37"	"0x3059A0"	"3168672"	"20"	"0x3059A0"	"64"	"20"	"<r連続攻撃|れんぞくこうげき>１５<r連発|れんぱつ>を<r決|き>める。"	"Land a 15-hit combo."
"SLPS_258.37"	"0x3059F0"	"3168752"	"20"	"0x3059F0"	"64"	"20"	"<r連続攻撃|れんぞくこうげき>２０<r連発|れんぱつ>を<r決|き>める。"	"Land a 20-hit combo."
"SLPS_258.37"	"0x305A40"	"3168832"	"20"	"0x305A40"	"64"	"20"	"<r連続攻撃|れんぞくこうげき>２５<r連発|れんぱつ>を<r決|き>める。"	"Land a 25-hit combo."
"SLPS_258.37"	"0x305A90"	"3168912"	"20"	"0x305A90"	"64"	"20"	"<r連続攻撃|れんぞくこうげき>３０<r連発|れんぱつ>を<r決|き>める。"	"Land a 30-hit combo."
"SLPS_258.37"	"0x305AE0"	"3168992"	"20"	"0x305AE0"	"64"	"20"	"<r連続攻撃|れんぞくこうげき>３５<r連発|れんぱつ>を<r決|き>める。"	"Land a 35-hit combo."
"SLPS_258.37"	"0x305B30"	"3169072"	"20"	"0x305B30"	"64"	"20"	"<r連続攻撃|れんぞくこうげき>４０<r連発|れんぱつ>を<r決|き>める。"	"Land a 40-hit combo."
"SLPS_258.37"	"0x305B80"	"3169152"	"20"	"0x305B80"	"64"	"20"	"<r連続攻撃|れんぞくこうげき>４５<r連発|れんぱつ>を<r決|き>める。"	"Land a 45-hit combo."
"SLPS_258.37"	"0x305BD0"	"3169232"	"20"	"0x305BD0"	"64"	"20"	"<r連続攻撃|れんぞくこうげき>５０<r連発|れんぱつ>を<r決|き>める。"	"Land a 50-hit combo."
"SLPS_258.37"	"0x305C20"	"3169312"	"25"	"0x305C20"	"66"	"25"	"<r相手|あいて>を３<r回|かい><r以上|いじょう><r落下|らっか>させる。"	"Make enemy fall 3+ times."
"SLPS_258.37"	"0x305C70"	"3169392"	"25"	"0x305C70"	"66"	"25"	"<r相手|あいて>を６<r回|かい><r以上|いじょう><r落下|らっか>させる。"	"Make enemy fall 6+ times."
"SLPS_258.37"	"0x305CC0"	"3169472"	"19"	"0x305CC0"	"40"	"19"	"<r相手|あいて>を<r挑発|ちょうはつ>する。"	"Taunt the opponent."
"SLPS_258.37"	"0x305CF0"	"3169520"	"21"	"0x305CF0"	"56"	"21"	"<r覚醒状態|かくせいじょうたい>を<r発生|はっせい>させる。"	"Enter awakened state."
