id	enabled	display_context	source	donor	prefix	replacement	display_basis	source_ref	donor_ref	mode	capacity	transform	arguments	reference_refs	parent_mapping_id
T730	1	Collection > Voice > character voice title	<r戦闘|せんとう>へ	Into Battle			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C290	NUN5_TEXTENG@0x2388	slot	32				
T731	1	Collection > Voice > character voice title	<r優|やさ>しい<r言葉|ことば>	Words of Kindness			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C2B0	NUN5_TEXTENG@0x23A0	slot	32				
T732	1	Collection > Voice > character voice title	<r感謝|かんしゃ>	Thanks			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C2D0	NUN5_TEXTENG@0x2539	slot	32				
T733	1	Collection > Voice > character voice title	アスマの<r意地|いじ>	Asuma's Pride			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C2F0	NUN5_TEXTENG@0x23C8	slot	32				
T734	1	Collection > Voice > character voice title	<r新|あら>たな<r手|て>	A New Choice			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C310	NUN5_TEXTENG@0x23D8	slot	32				
T735	1	Collection > Voice > character voice title	ナルトとの<r再会|さいかい>	Reunion With Naruto			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C330	NUN5_TEXTENG@0x23F0	slot	32				
T736	1	Collection > Voice > character voice title	<r大|おお>きくなった？	You've Grown?			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C350	NUN5_TEXTENG@0x2408	slot	32				
T737	1	Collection > Voice > character voice title	ヒナタが<r倒|たお>れて	Hinata Falls			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C370	NUN5_TEXTENG@0x2418	slot	32				
T738	1	Collection > Voice > character voice title	ヒナタを<r守|まも>って	Protect Hinata			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C390	NUN5_TEXTENG@0x2428	slot	24				
T739	1	Collection > Voice > character voice title	キバとシノ	Kiba and Shino			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C3A8	NUN5_TEXTENG@0x2438	slot	16				
T740	1	Collection > Voice > character voice title	シノとナルト	Shino and Naruto			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C3B8	NUN5_TEXTENG@0x2450	slot	24				
T741	1	Collection > Voice > character voice title	<r拗|す>ねるシノ・<r壱|いち>	Cynical Shino: 1			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C3D0	NUN5_TEXTENG@0x2470	slot	32				
T742	1	Collection > Voice > character voice title	<r拗|す>ねるシノ・<r弐|に>	Cynical Shino: 2			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C3F0	NUN5_TEXTENG@0x2490	slot	32				
T743	1	Collection > Voice > character voice title	<r静|しず>かなる<r自信|じしん>	Silent Confidence			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C410	NUN5_TEXTENG@0x24B0	slot	32				
T744	1	Collection > Voice > character voice title	<r微|かす>かな<r安心|あんしん>			T744	seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C430		slot	32				
T745	1	Collection > Voice > character voice title	ナルトを<r見|み>かけて	Naruto Spotting			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C450	NUN5_TEXTENG@0x24E0	slot	32				
T746	1	Collection > Voice > character voice title	<r戦闘前|せんとうまえ>	Before Battle			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C470	NUN5_TEXTENG@0x24F0	slot	32				
T747	1	Collection > Voice > character voice title	つのる<r心配|しんぱい>	Growing Worry			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C490	NUN5_TEXTENG@0x2500	slot	32				
T748	1	Collection > Voice > character voice title	ナルトの<r助太刀|すけだち>	Coming to Naruto's Aid			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C4B0	NUN5_TEXTENG@0x2510	slot	32				
T749	1	Collection > Voice > character voice title	<r感謝|かんしゃ>の<r言葉|ことば>	Words of Thanks			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C4D0	NUN5_TEXTENG@0x2530	slot	48				
T750	1	Collection > Voice > character voice title	<r幻術使|げんじゅつつか>い	Genjutsu User			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C500	NUN5_TEXTENG@0x2540	slot	32				
T751	1	Collection > Voice > character voice title	アスマと<r共闘|きょうとう>	A Shared Cause With Asuma			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C520	NUN5_TEXTENG@0x2550	slot	32				
T752	1	Collection > Voice > character voice title	<r共|とも>に…！	Together!			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C540	NUN5_TEXTENG@0x2570	slot	32				
T753	1	Collection > Voice > character voice title	<r肩透|かたす>かし	Dodging the Issue			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C560	NUN5_TEXTENG@0x2580	slot	32				
T754	1	Collection > Voice > character voice title	<r不注意厳禁|ふちゅういげんきん>	Caution Required			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C580	NUN5_TEXTENG@0x25A0	slot	48				
T755	1	Collection > Voice > character voice title	<r風影|かぜかげ>として	As a Kazekage			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C5B0	NUN5_TEXTENG@0x25B8	slot	32				
T756	1	Collection > Voice > character voice title	<r空虚|くうきょ>な<r世界|せかい>で	In a World of Emptiness			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C5D0	NUN5_TEXTENG@0x25D0	slot	48				
T757	1	Collection > Voice > character voice title	<r存在|そんざい>	Existence			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C600	NUN5_TEXTENG@0x25E8	slot	32				
T758	1	Collection > Voice > character voice title	<r新|あたら>しい<r自分|じぶん>	A New Me			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C620	NUN5_TEXTENG@0x25F8	slot	32				
T759	1	Collection > Voice > character voice title	<r弟|おとうと>のために	For My Brother			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C640	NUN5_TEXTENG@0x2608	slot	24				
T760	1	Collection > Voice > character voice title	<r驚|おどろ>き	Surprise			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C658	NUN5_TEXTENG@0x2618	slot	24				
T761	1	Collection > Voice > character voice title	<r滲|にじ>み<r出|で>る<r悔|くや>しさ	Dripping With Frustration			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C670	NUN5_TEXTENG@0x2630	slot	48				
T762	1	Collection > Voice > character voice title	<r自慢|じまん>の<r傀儡|くぐつ>	Pride in Puppets			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C6A0	NUN5_TEXTENG@0x2650	slot	32				
T763	1	Collection > Voice > character voice title	<r姉|あね>と<r共|とも>に	With My Sister			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C6C0	NUN5_TEXTENG@0x2668	slot	32				
T764	1	Collection > Voice > character voice title	<r風|かぜ>の<r使|つか>い<r手|て>	Wielder of the Wind			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C6E0	NUN5_TEXTENG@0x2680	slot	48				
T765	1	Collection > Voice > character voice title	<r我愛羅|ガアラ>の<r前|まえ>で	Before Gaara			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C710	NUN5_TEXTENG@0x2698	slot	32				
T766	1	Collection > Voice > character voice title	<r手加減|てかげん>	Going Easy			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C730	NUN5_TEXTENG@0x26A8	slot	32				
T767	1	Collection > Voice > character voice title	<r姉|あね>の<r喜|よろこ>び			T767	seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C750		slot	32				
T768	1	Collection > Voice > character voice title	<r邂逅|かいこう>	Chance Meeting			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C770	NUN5_TEXTENG@0x26B8	slot	32				
T769	1	Collection > Voice > character voice title	<r忠告|ちゅうこく>	Warning			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C790	NUN5_SLES@0x513F38	slot	24				
T770	1	Collection > Voice > character voice title	<r余裕|よゆう>	A Cinch			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C7A8	NUN5_SLES@0x513F40	slot	24				
T771	1	Collection > Voice > character voice title	<r九尾|きゅうび>の<r人柱力|じんちゅうりき>	Host to Nine Tails			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C7C0	NUN5_TEXTENG@0x26D0	slot	48				
T772	1	Collection > Voice > character voice title	<r強者|きょうしゃ>の<r男|おとこ>	Strong Man			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C7F0	NUN5_TEXTENG@0x26EA	slot	48				
T773	1	Collection > Voice > character voice title	<r珍獣|ちんじゅう>との<r再会|さいかい>	Re-encounter with the odd beast			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C820	NUN5_TEXTENG@0x2700	slot	48				
T774	1	Collection > Voice > character voice title	<r獣|けもの>レベル	Beast Level			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C850	NUN5_TEXTENG@0x2720	slot	32				
T775	1	Collection > Voice > character voice title	<r襲|おそ>い<r掛|か>かる<r鬼鮫|キサメ>	Attacking Kisame			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C870	NUN5_TEXTENG@0x2730	slot	48				
T776	1	Collection > Voice > character voice title	<r高揚|こうよう>する<r心|こころ>	Exhilarated Heart			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C8A0	NUN5_TEXTENG@0x2750	slot	48				
T777	1	Collection > Voice > character voice title	<r苛立|いらだ>ち	Irritation			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C8D0	NUN5_TEXTENG@0x2768	slot	32				
T778	1	Collection > Voice > character voice title	<r一尾|いちび>の<r人柱力|じんちゅうりき>	Host to One Tail			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C8F0	NUN5_TEXTENG@0x2780	slot	48				
T779	1	Collection > Voice > character voice title	<r刺激|しげき>を<r求|もと>めて	Looking for Excitement			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C920	NUN5_TEXTENG@0x27A0	slot	32				
T780	1	Collection > Voice > character voice title	<r変|か>わり<r者|もの>	Peculiar			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C940	NUN5_TEXTENG@0x27B8	slot	32				
T781	1	Collection > Voice > character voice title	デイダラの<r挑発|ちょうはつ>	Deidara's Challenge			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C960	NUN5_TEXTENG@0x27D0	slot	32				
T782	1	Collection > Voice > character voice title	<r予告|よこく>	Premonition			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C980	NUN5_TEXTENG@0x27E8	slot	16				
T783	1	Collection > Voice > character voice title	ギャハギャハギャハ！	Wahahaha!			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C990	NUN5_TEXTENG@0x27F8	slot	24				
T784	1	Collection > Voice > character voice title	できること	What Can Be Done			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C9A8	NUN5_TEXTENG@0x2810	slot	24				
T785	1	Collection > Voice > character voice title	<r最後|さいご>の<r喜|よろこ>び	Final Happiness			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C9C0	NUN5_TEXTENG@0x2830	slot	32				
T786	1	Collection > Voice > character voice title	<r砂|すな>と<r木|こ>ノ<r葉|は>	The Sand and the Leaf 			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2C9E0	NUN5_TEXTENG@0x2840	slot	32				
T787	1	Collection > Voice > character voice title	<r最後|さいご>のお<r願|ねが>い	Last Wish			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CA00	NUN5_TEXTENG@0x2858	slot	32				
T788	1	Collection > Voice > character voice title	サソリの<r性格|せいかく>	Sasori's Nature			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CA20	NUN5_TEXTENG@0x2880	slot	32				
T789	1	Collection > Voice > character voice title	<r三代目風影|さんだいめかぜかげ>	Third Kazekage			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CA40	NUN5_TEXTENG@0x2894	slot	48				
T790	1	Collection > Voice > character voice title	<r自分傀儡|じぶんくぐつ>	Self Puppet			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CA70	NUN5_TEXTENG@0x28A8	slot	32				
T791	1	Collection > Voice > character voice title	<r止|と>まる<r傀儡|くぐつ>	Still Puppets			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CA90	NUN5_TEXTENG@0x28B8	slot	32				
T792	1	Collection > Voice > character voice title	<r自来也|じらいや>の<r魅力|みりょく>？	Jiraiya's Appeal?			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CAB0	NUN5_TEXTENG@0x28D0	slot	48				
T793	1	Collection > Voice > character voice title	<r取材|しゅざい>	Research			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CAE0	NUN5_TEXTENG@0x28E8	slot	32				
T794	1	Collection > Voice > character voice title	<r因縁|いんねん>のケリ	Fated Duel			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CB00	NUN5_TEXTENG@0x28F8	slot	32				
T795	1	Collection > Voice > character voice title	<r高笑|たかわら>い	Condescending Laugh			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CB20	NUN5_TEXTENG@0x2910	slot	32				
T796	1	Collection > Voice > character voice title	<r三忍|さんにん>の<r実力|じつりょく>	The Power of the Sannin			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CB40	NUN5_TEXTENG@0x2930	slot	40				
T797	1	Collection > Voice > character voice title	<r監視|かんし>	Surveillance			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CB68	NUN5_TEXTENG@0x2958	slot	24				
T798	1	Collection > Voice > character voice title	<r決着|けっちゃく>の<r時|とき>	Settle the Score			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CB80	NUN5_TEXTENG@0x2970	slot	32				
T799	1	Collection > Voice > character voice title	<r綱手|ツナデ>の<r性格|せいかく>	Tsunade's Nature			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CBA0	NUN5_TEXTENG@0x2990	slot	48				
T800	1	Collection > Voice > character voice title	<r五代目火影|ごだいめほかげ>	Fifth Hokage			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CBD0	NUN5_TEXTENG@0x29B4	slot	32				
T801	1	Collection > Voice > character voice title	<r綱手|ツナデ>と<r組手|くみて>	Sparring with Tsunade			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CBF0	NUN5_TEXTENG@0x29D0	slot	32				
T802	1	Collection > Voice > character voice title	<r本領発揮|ほんりょうはっき>	Realizing Potential 			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CC10	NUN5_TEXTENG@0x29F0	slot	32				
T803	1	Collection > Voice > character voice title	<r付|つ>き<r人|びと>シズネ	Attendant Shizune			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CC30	NUN5_TEXTENG@0x2A10	slot	32				
T804	1	Collection > Voice > character voice title	<r医療忍者|いりょうにんじゃ>として	As a Medical Ninja			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CC50	NUN5_TEXTENG@0x2A30	slot	40				
T805	1	Collection > Voice > character voice title	おめでとう！	Congratulations!			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CC78	NUN5_TEXTENG@0x2A50	slot	24				
T806	1	Collection > Voice > character voice title	<r代行|だいこう>の<r男|おとこ>	The Stand-In			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CC90	NUN5_TEXTENG@0x2A68	slot	32				
T807	1	Collection > Voice > character voice title	チームワーク	Teamwork			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CCB0	NUN5_TEXTENG@0x2A78	slot	16				
T808	1	Collection > Voice > character voice title	<r共通|きょうつう>の<r目的|もくてき>	A Shared Purpose			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CCC0	NUN5_TEXTENG@0x2A90	slot	48				
T809	1	Collection > Voice > character voice title	<r軽|かる>い<r挑発|ちょうはつ>	A Light Provocation			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CCF0	NUN5_TEXTENG@0x2AB0	slot	32				
T810	1	Collection > Voice > character voice title	<r行動|こうどう>あるのみ	No Choice But Action			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CD10	NUN5_TEXTENG@0x2AD0	slot	32				
T811	1	Collection > Voice > character voice title	<r大蛇丸|オロチまる><r現|あらわ>る	Orochimaru is Coming			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CD30	NUN5_TEXTENG@0x2AF0	slot	48				
T812	1	Collection > Voice > character voice title	<r挑発|ちょうはつ>	Provocation			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CD60	NUN5_TEXTENG@0x2B18	slot	32				
T813	1	Collection > Voice > character voice title	<r二人|ふたり>の<r対比|たいひ>	Contrasting Pair			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CD80	NUN5_TEXTENG@0x2B30	slot	32				
T814	1	Collection > Voice > character voice title	<r五年|ごねん>ぶりの<r再会|さいかい>	A Reunion After Five Years			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CDC0	NUN5_TEXTENG@0x2B50	slot	48				
T815	1	Collection > Voice > character voice title	<r共感|きょうかん>	Sympathy			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CDF0	NUN5_TEXTENG@0x2B70	slot	32				
T816	1	Collection > Voice > character voice title	カブトの<r挑発|ちょうはつ>	Kabuto's Challenge			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CE10	NUN5_TEXTENG@0x2B80	slot	32				
T817	1	Collection > Voice > character voice title	<r感心|かんしん>	Impressed			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CE30	NUN5_TEXTENG@0x21B9	slot	32				
T818	1	Collection > Voice > character voice title	サスケの<r存在|そんざい>	Sasuke's Presence			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CE50	NUN5_TEXTENG@0x2BB0	slot	32				
T819	1	Collection > Voice > character voice title	ナルトとサスケ	Naruto and Sasuke			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CE70	NUN5_TEXTENG@0x2BD0	slot	16			NA2_ETC@0x2D610	
T820	1	Collection > Voice > character voice title	<r気|き>まぐれ	Fickle			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CE80	NUN5_SLES@0x513F48	slot	16				
T821	1	Collection > Voice > character voice title	<r愚|おろ>かなること	Foolishness			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CE90	NUN5_TEXTENG@0x2BE8	slot	32				
T822	1	Collection > Voice > character voice title	<r兄|あに>との<r繋|つな>がり	Bond Between Brothers			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CEB0	NUN5_TEXTENG@0x2C00	slot	32				
T823	1	Collection > Voice > character voice title	<r目障|めざわ>りな<r存在|そんざい>	An Unpleasant Sight			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CED0	NUN5_TEXTENG@0x2C20	slot	52				
T824	1	Collection > Voice > character voice title	ノルマ	Assignment			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x507160	NUN5_TEXTENG@0x2868	slot	8			NA2_ETC@0x2D46C	
T2158	1	Collection > Voice > Orochimaru voice title	<r通告|つうこく>	Warning			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x2CDA0	NUN5_SLES@0x513F38	slot	32				
T1364	1	Command Chart > character move name	うずまきナルト<r連撃|れんげき>	Naruto Uzumaki Combo Attack			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9C40	NUN5_TEXTENG@0xA6B0	slot	32				
T1365	1	Command Chart > character move name	<r大玉螺旋丸|おおだまらせんがん>	Great Ball Rasengan			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9C60	NUN5_TEXTENG@0x3F00	slot	48				
T1366	1	Command Chart > character move name	<r飛影昇撃|ひえんしょうげき>	Flying Shadow Rising Attack			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9C90	NUN5_TEXTENG@0xA6D0	slot	32				
T1367	1	Command Chart > character move name	<r分身脳天|ぶんしんのうてん>カチ<r割|わ>り	Clone Jutsu: Head Split			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9CB0	NUN5_TEXTENG@0xA6F0	slot	48				
T1368	1	Command Chart > character move name	<r旋風蹴撃|せんぷうしゅうげき>	Whirlwind Kick			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9CE0	NUN5_TEXTENG@0xA708	slot	32				
T1369	1	Command Chart > character move name	<r風魔特攻変化|ふうまとっこうへんげ>	Demon Wind Charging Transformation			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9D00	NUN5_TEXTENG@0xA720	slot	48				
T1370	1	Command Chart > character move name	<r特攻螺旋丸|とっこうらせんがん>	Charging Rasengan			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9D30	NUN5_TEXTENG@0xA750	slot	48				
T1371	1	Command Chart > character move name	<r忍道|にんどう>アタック	Nindo Attack			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9D60	NUN5_TEXTENG@0xA768	slot	32				
T1372	1	Command Chart > character move name	<r風魔追撃|ふうまついげき>	Demon Wind Assault			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9D80	NUN5_TEXTENG@0xA780	slot	32				
T1373	1	Command Chart > character move name	<r跳特急|ちょうとっきゅう>	Jumping Express			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9DA0	NUN5_TEXTENG@0xA7A0	slot	32				
T1374	1	Command Chart > character move name	<r昇|のぼ>り<r風車|ふうしゃ>	Rising Windmill			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9DC0	NUN5_TEXTENG@0xA7B0	slot	32				
T1375	1	Command Chart > character move name	<r飛影撃|ひえんげき>	Flying Shadow Attack			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9DE0	NUN5_TEXTENG@0xA7C0	slot	32				
T1376	1	Command Chart > character move name	<r瞬手弾|しゅんてだん>	Instant Hand Bullet			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9E00	NUN5_TEXTENG@0xA7E0	slot	32				
T1377	1	Command Chart > character move name	<r分身跳爆打|ぶんしんちょうばくだ>	Clone Jumping Explosion Hit 			character:replacement-pass-2-2026-07-26 Naruto command-chart family	NA2_SLPS@0x3D9E20	NUN5_TEXTENG@0xA800	slot	48				
T1880	1	Command Chart > shared control name or help text	"ナルティメットアクセル<r独特|どくとく>の<r操作|そうさ>を
<r分|わ>かりやすく<r表示|ひょうじ>する<r為|ため>の<r機能|きのう>です。"	A feature to display the special controls for the game.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x208E60	NUN5_TEXTENG@0xAC0	slot	128				
T1881	1	Command Chart > shared control name or help text	チャクラゲージ<r壱以上|いちいじょう>	Chakra Gauge 1+			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x208F70	NUN5_TEXTENG@0xB20	slot	48				
T1882	1	Command Chart > shared control name or help text	チャクラゲージ<r弐以上|にいじょう>	Chakra Gauge 2+			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x208FA0	NUN5_TEXTENG@0xB30	slot	48				
T1883	1	Command Chart > shared control name or help text	チャクラゲージ<r参|さん>	Chakra Gauge 3			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x208FD0	NUN5_TEXTENG@0xB40	slot	32				
T1884	1	Command Chart > shared control name or help text	<r地上|ちじょう><r投|な>げ	Ground Throw			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x208FF0	NUN5_TEXTENG@0xB50	slot	32				
T1885	1	Command Chart > shared control name or help text	<r空中|くうちゅう><r投|な>げ	Air Throw			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209010	NUN5_TEXTENG@0xB60	slot	32				
T1886	1	Command Chart > shared control name or help text	ジャンプ<r中|ちゅう>に	While jumping			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209030	NUN5_TEXTENG@0xB70	slot	32				
T1887	1	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>	Consume Chakra			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209050	NUN5_TEXTENG@0xB80	slot	32				
T1888	1	Command Chart > shared control name or help text	<r当|あ>て<r身技|みわざ>	Take Downs			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209070	NUN5_TEXTENG@0xB90	slot	32				
T1889	1	Command Chart > shared control name or help text	<r空中|くうちゅう><r連打技|れんだわざ>	Air Combo			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2090D0	NUN5_TEXTENG@0xBA0	slot	48				
T1890	1	Command Chart > shared control name or help text	<r空中|くうちゅう><r溜|た>め<r技|わざ>	Air Charge			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209100	NUN5_TEXTENG@0xBB0	slot	48				
T1891	1	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>／<r当|あ>て<r身技|みわざ>	Consume Chakra/Take Down			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209130	NUN5_TEXTENG@0xBC0	slot	64				
T1892	1	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>／<r溜|た>め<r技|わざ>	Consume Chakra/Charge			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209170	NUN5_TEXTENG@0xBE0	slot	48				
T1893	1	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>／<r連打技|れんだわざ>	Consume Chakra/Combo			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2091A0	NUN5_TEXTENG@0xC00	slot	48				
T1894	1	Command Chart > shared control name or help text	<r溜|た>め<r技|わざ>　<r弱|じゃく>	Charge-weak			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2091D0	NUN5_TEXTENG@0xC18	slot	48				
T1895	1	Command Chart > shared control name or help text	<r溜|た>め<r技|わざ>　<r強|きょう>	Charge-strong			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209200	NUN5_TEXTENG@0xC28	slot	48				
T1896	1	Command Chart > shared control name or help text	／<r空中可|くうちゅうか>	/Jump OK			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209230	NUN5_TEXTENG@0xC38	slot	32				
T1897	1	Command Chart > shared control name or help text	／<r通常奥義|つうじょうおうぎ>	/Nor. Ultimate Jutsu			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209250	NUN5_TEXTENG@0xC50	slot	32				
